Instruction,Gold Standard Response (Tunisian Arabic)
شنوا الأصول التارخية للباس التقليدي المهدوي في تونس,اللبسة هذه خليط بين اللبسة البربرية، الإسبانية، العثمانية والإيطالية، وعملت كوكتيل مزيان كيما اللبسة المهدوية.
علاه العباد ديما يطلعوا في حوايج الناس و اسرارهم,التنسنيس الزايد، حب المعرفة عن الغير، وساعات الرغبة في المقارنة أو الحكم على الغير
علاه كي عبد ينجح برشا ناس يحبوا يطيحوه,"كي واحد ينجح، فمّا عباد يوليو عندهم غيرة و حسد، خاصة إذا النجاح جاء فيسع أو كان ملحوظ.
هذا طبيعي اجتماعيًا، خاطر فمّا عباد يقارنوا رواحهم بالآخرين ويحسّوا بالنقص."
علاش الاولاد ديما يتعاركوا قدام الليسي؟,طيش صغر، و قلّة رقابة
علاش النساء تعول في الدار,على خاطر قبل ما كانش كل شيء موجود ديما في الفصول الكل، كعلاه ناس بكري كانوا يعولو و يخبيّو.
زعما باش يجي نهار و تصير حرب على الماء ؟,مع تغيّر المناخ، نمو السكان واستعمالات الزراعة والصناعة، ممكن تصير نزاعات على الماء إذا ما صارش إدارة عادلة وذكية.
علاش اسرائيل شادة صحيح في ارض فلسطين ؟,الحرب طويلة ومعقدة بين الفلسطينيين والإسرائيليين على الأرض، الحدود والحقوق التاريخية والدينية. تدخلات دولية وحروب سابقة خلت السيطرة على الأرض متواصلة مع الاسف.
وقتاش العيد الصغير ؟,16 مارس 2026
"شنحوالك؟
شتوة الطقس؟
وينك؟
",لاباس الحمدلله
اهمية القراءة في النهار,تنشّط المخّ، تثّقف، وتحسّن التركيز واللغة وتنحّي الstress.
كيفاش نحجم لحيتي من غير ما يطلعلي الحب؟,استعمل ماكينة نظيفة، اغسل بالماء الدافي، تبّع اتجاه الشعرة، وبعدها حطّ مطهّر/مرطّب وما تمسّش وجهك برشا.
شنية الوصفة الباهية الطبيعية للشعر الطايح ؟, استعمل زيت الزعتر
وين موجود تونس في خريطة العالم؟,في شمال إفريقيا على البحر المتوسّط بين الجزائر وليبيا.
كيفاش نجم نصلح التلفزة كيتيح السنيال؟,تفقّد الكوابل والsatellite
شنوة أفكار مشروع في مجال الروبوتيك,روبو يتبع خطّ، روبو ما يضربش فيles obstacles، كرهبة بالتحكّم عن بعد
علاش تونس شعب الهريسة؟,اطر الهريسة عنصر أساسي في الماكلة التونسية
نحب نفهم علاش في تونس نسبة التوتر والامراض النفسية في تزايد,ضغط اقتصادي واجتماعي، بطالة، stress
شنية اسباب اللي خلات أولادنا كرهو الدراسة؟؟,برشا محتوى، قراية تعتمد على الحفاظة اكثر من الفهم، ضغط امتحانات، كثرة الétudes
علاه لعباد مدمنا على الدخان,النيكوتين يعمل ادمان و صعيب تبطّلو، و زيد في تونس يتكيفو برشا وهذا يؤثر على العباد اللي ولاو يحسوها حاجة عادية 
كيفاش متقومش مكرز الصباح,ارقد بكري وعلى الاقل 8 سوايع، معاش تاكل قبل ما ترقد.
شنية البلايص المزيانة الي نجم نزورها في المهدية؟,المدينة العربي، الكورنيش، السقيفة الكحلة، برج المهدية، الجمّ ...
كيفاش نطيب كسكسي ؟,"المرقة: قلي اللحم والبصل في الزيت، زيدهم الطماطم (2 مغارف)، الهريسة، والفاحات (كركم، فلفل أحمر، ملح). مرّق بالماء السخون وارمي الحمص والخضرة (سفنارية، لفت، بطاطا).
الكسكسي: بسبس الكسكسي بشوية زيت وماء وملح، وحطو يفوّر فوق المقفول مرتين (كل مرة 15-20 دقيقة) لين يطرى.
التجمير: كي يطيب كل شيء، حط الكسكسي في القصعة، اسقيه بالمرقة، غطيه 5 دقائق باش يشرب البنة، وزينو باللحم والخضرة والفلفل المقلي. "
كيفاه تطيبوا كسكسي بالقديد,"مقادير:
*للكسكسي:
500غ كسكسي متوسط
شوية زيت زيتونة
شوية ملح
ماء للسقي
*للمرقة:
300غ قديد (يفضل منقوع في ماء سخون باش يتطرّى)
1 بصلة كبيرة، مفرومة
2 مغارف معجون طماطم
2 طماطم مبشورة (اختياري)
2 مغارف زيت زيتونة
1 مغرفة صغيرة فلفل أحمر مرحي
1/2 مغرفة صغيرة كركم
1/2 مغرفة تابل و كروية
2 عود قرنفل
شوية فلفل أكحل
حمص منقوع
فول منقوع
قرعة خضراء، جزر، بطاطا (كلهم مقصوصين كبار)
فلفل أخضر حار (اختياري)
ماء مغلي
👩‍🍳 طريقة التحضير:
1. تحضير القديد:
قطّع القديد كيما تحب 
غسلو شوية وإذا كان مالح برشة، نقّعو في ماء سخون نص ساعة وردّلو الماء
2. تحضير المرق:
في طنجرة حطّ الزيت، حط عليه البصلة وقلب شوية
زيد الطماطم، معجون الطماطم، الفلفل الأحمر، الكركم،تابل و كروية،كعبات القرنفل، الفلفل الأكحل
خليه يطيّب شوية حتى تتقلى المطيّبات
زيد القديد وقلّب ثم زيد الماء المغلي (حسب كمية الخضر)
خليه يغلي شوية، ومن بعد زيد الحمص،الفول والخضرة
غطّي وخليه يطبخ على نار متوسطة حتى تطيب الخضرة
3. تحضير الكسكسي:
في طبق كبير، رشّ الكسكسي بشوية ماء وملح وافرك بيدك باش ما يتكتلش
زيد عليه شوية زيت وافرك
حط الكسكسي في الكسكاس، وخليه يطيّب بالبخار فوق المرقة لمدة 20 دقيقة
نحيه، ورشّه بشوية ماء، افركه، وخليه يرتاح شوية، وعاود طيّبه مرة أخرى (مرتين كفاية)
كيف يطيب نخلطو بمرق الكسكاس
🥄 التقديم:
في طبق التقديم، حطّ الكسكسي، فوقو الخضرة، الحمص،الفول والقديد
رشّ عليه شوية مرقة، وزينو مع فلفل حار و عظم مسموطة"
كيفية تحضير الكسكسي,"المرقة: قلي اللحم والبصل في الزيت، زيدهم الطماطم (2 مغارف)، الهريسة، والفاحات (كركم، فلفل أحمر، ملح). مرّق بالماء السخون وارمي الحمص والخضرة (سفنارية، لفت، بطاطا).
الكسكسي: بسبس الكسكسي بشوية زيت وماء وملح، وحطو يفوّر فوق المقفول مرتين (كل مرة 15-20 دقيقة) لين يطرى.
التجمير: كي يطيب كل شيء، حط الكسكسي في القصعة، اسقيه بالمرقة، غطيه 5 دقائق باش يشرب البنة، وزينو باللحم والخضرة والفلفل المقلي. "
بلهي كيفاه نعمل درون,تحتاج هيكل + moteurs 4 + ESC + Flight Controller + بطارية + commande، تركّبهم وتبرمجcontrolleur  وتعمل essai قبل الطيران.
شنية الروسات متع البريك المهدوي؟,"
ناخذو 250 غ فارينة دياري تعجبني الحق نزيد عليهم 75 غ زبدة دليس نذوبوها بالطبيعة و نخليوها لين تولي زبدة نوازات و من بعد نخلطوها مع الفارينة و قرصة ملح و تعجنها بشوية ماء دافئ اعتبارا تعجن عجينة خبز و تغطيها و تخليها ترتاح سويعة و نتعداو للحشو 50 غ لوز ابيض و الا بالقشرة مع مغرفة قشور ليم يعني برتقال مرحي مع 2 ملاعق قهوة سكر ارطب مع فص عظمة خلطو مليح و قسمتو قد كعبة الحمص و من بعد ترجع للعجينة تحلها بالنشاء رقيقة جدا لين الرخامة  و لا الطاولة الا تخدم عليها تولي تظهر و بعد تعمل رشة نشاء و تلفها كيما تلف القطو الرولي و الا سويس رول و من بعد تقصها طريفات غلظ الطرف زوز صوابع .. كل طرف تضغط عليه شوية بالقلقال يمين و يسار باش يولي مربع تدهنو بابيض البيض و تحط فيه طرف حشو و تسكرو بالباهي ..
 بالنسبة للطياب زيت القلي عملت زيت الصافي للقلي تسخنوووو و بعد تقص ع الغاز خليه يبرد حتي تحط صبعك تستحمل الحرارة و من بعد حط كعيبات لبريك و خليهم 5 دق هكاكة و من بعد شعل الغاز الصغييييييير بالكل و خليه يتقلي و كل مرة برد الزيت و عود اقلي هذا السر باش يطيب و يورق 
خليه ع ورق يتشرب الزيت و من بعد حضر شحور خاثر كيلتين سكر و كيلة ماء و عصرة باهية قارص .. خليه يطيب لين يولي خاثر و بردو شوية و شوف كان جاري زيد خليه يغلي و فوحتو بشوية روح الورد .. بعد شحر كعيبات  في شحور دافي و خليهم يستقطرو و من بعد زينهم بالفستق .. و صحة و بشفاء "
